title	doi	pagerank
"Rapid and Sensitive Detection of anti-SARS-CoV-2 IgG, Using Lanthanide-Doped Nanoparticles-Based Lateral Flow Immunoassay"	10.1021/acs.analchem.0c00784	0.000158231
"Development of a Portable, Ultra-Rapid and Ultra-Sensitive Cell-Based Biosensor for the Direct Detection of the SARS-CoV-2 S1 Spike Protein Antigen"	10.3390/s20113121	0.000158231
Hepatitis A Virus: Essential Knowledge and a Novel Identify-Isolate-Inform Tool for Frontline Healthcare Providers	10.5811/westjem.2017.10.35983	0.000157133
"Children with coronavirus disease 2019: A review of demographic, clinical, laboratory, and imaging features in pediatric patients"	10.1002/jmv.26023	0.000156719
Author(s) QJM	10.1093/qjmed/hcaa038	0.000156415
SARS and its impact on current and future Emergency Department operations1	10.1016/j.jemermed.2003.12.023	0.000156216
Approaches to the management of patients in oral and maxillofacial surgery during COVID-19 pandemic	10.1016/j.jcms.2020.03.011	0.000155765
2002169 (1 of 15) Nanopore Targeted Sequencing for the Accurate and Comprehensive Detection of SARS-CoV-2 and Other Respiratory Viruses	10.1002/smll.202002169	0.000155128
"Archives of Virology Propagation of the Kakegawa Strain of Bovine Coronavirus in Sueklin 9 Mice, Rats and Hamsters Brief Report"	10.1007/bf01314841	0.000155128
Diagnosis of Febrile Illnesses Other Than Ebola Virus Disease at an Ebola Treatment Unit in Sierra Leone	10.1093/cid/civ399	0.000155128
nan	10.1016/j.ajic.2006.04.203	0.000155128
Post-SARS infection control in the hospital and clinic	10.1016/j.prrv.2004.07.006	0.000155128
Emerging Animal Coronaviruses: First SARS and Now MERS 4.2 Virology	10.1007/978-3-319-50890-0_4	0.000155128
The Serological and Virological Investigation of Canine Adenovirus Infection on the Dogs	10.1155/2013/587024	0.000155128
Respiratory syncytial virus outbreak defined by rapid screening in a neonatal intensive care unit	10.1016/j.jhin.2010.01.013	0.000155128
Recommendations to Manage Patients for Bariatric Surgery in the COVID-19 Pandemic: Experience from China	10.1007/s11695-020-04741-8	0.000155128
"Miami Veterans Affairs Healthcare System, 1201 NW 16th St"	10.1016/j.idc.2007.03.001	0.000155128
Egg yolk IgY antibodies: A therapeutic intervention against group A rotavirus in calves	10.1016/j.rvsc.2015.09.005	0.000155128
"Viruses with Single-Stranded, Positive-Sense RNA Genomes 14 Enterovirus B110 (chimpanzee) Simian enterovirus SA5"	10.1007/978-3-642-20718-1_14	0.000155128
ARTICLE IN PRESS +Model ScienceDirect Nosocomial infection with SARS-Cov-2 within Departments of Digestive Surgery	10.1016/j.jviscsurg.2020.04.016	0.000155128
Reducing the Impact of Viral Respiratory Infections in Children	10.1016/j.pcl.2005.02.010	0.000155128
Influenza A(H1N1)pdm09 and Cystic Fibrosis Lung Disease: A Systematic Meta-Analysis	10.1371/journal.pone.0078583	0.000155128
"CONFIDENTIAL Protocol Hydroxychloroquine for COVID-19 PEP, Version 1.2"	10.1186/s13063-020-04446-4	0.000155128
"Concise Review for Clinicians West Nile Virus: Epidemiology, Clinical Presentation, Diagnosis, and Prevention"	10.4065/78.9.1137	0.000155128
Bird flu: lessons from SARS	10.1016/j.prrv.2007.04.003	0.000155128
"Vomiting, Diarrhea, Constipation, and Gastroenteritis"	10.1016/j.emc.2011.01.005	0.000155128
Spinal Cord Series and Cases Clinical features of coronavirus disease 2019 (COVID-19) in a cohort of patients with disability due to spinal cord injury	10.1038/s41394-020-0288-3	0.000155128
Journal Pre-proof Time series modelling to forecast the confirmed and recovered cases of COVID-19 Time Series Modelling to Forecast the Confirmed and Recovered cases of COVID-19	10.1016/j.tmaid.2020.101742	0.000154242
No SARS-CoV-2 in expressed prostatic secretion of patients with coronavirus disease 2019: a descriptive multicentre study in China	10.1101/2020.03.26.20044198	0.000153355
The difference in the incubation period of 2019 novel coronavirus (SARS-CoV-2) infection between travelers to Hubei and non-travelers: The need of a longer quarantine period	10.1017/ice.2020.81	0.000152322
nan	10.7759/cureus.7386	0.000152207
The clinical and immunological features of pediatric COVID-19 patients in China	10.1016/j.gendis.2020.03.008	0.000152026
Severe acute respiratory syndrome (SARS) and coronavirus disease-2019 (COVID-19): From causes to preventions in Hong Kong	10.1016/j.ijid.2020.03.059	0.000151716
Modeling the impact of mass influenza vaccination and public health interventions on COVID-19 epidemics with limited detection capability Modeling the impact of mass influenza vaccination and public health interventions on COVID-19 epidemics with limited detection capability	10.1016/j.mbs.2020.108378	0.000150164
Letter to the Editor	10.1111/iej.13291	0.000149544
nan	10.5935/1518-0557.20200030	0.000148923
A Case Study Evaluating the Risk of Infection from Middle Eastern Respiratory Syndrome Coronavirus (MERS-CoV) in a Hospital Setting Through Bioaerosols	10.1111/risa.13389	0.000148923
nan	10.1016/j.tmaid.2014.09.003	0.000148923
nan	10.1016/j.scitotenv.2020.139144	0.000148923
Sustainable practice of ophthalmology during COVID-19: challenges and solutions	10.1007/s00417-020-04682-z	0.000148923
INVITED REVIEW SERIES: RESPIRATORY INFECTIONS IN THE ASIA-PACIFIC REGION A clinical approach to the threat of emerging influenza viruses in the Asia-Pacific region	10.1111/resp.13114	0.000148923
SARS-CoV-2 pandemic and research gaps: Understanding SARS-CoV-2 interaction with the ACE2 receptor and implications for therapy	10.7150/thno.48076	0.000148923
Cancer Cytopathology	10.1002/cncy.22280	0.000148923
Journal Pre-proof The enlightenment from two cases of asymptomatic infection with SARS-CoV-2: is it safe after 14 days of isolation?	10.1016/j.ijid.2020.03.041	0.000147778
Propagation analysis and prediction of the COVID-19	10.1101/2020.03.14.20036202	0.000147391
"MINI-REVIEW Epidemiology, genome, and clinical features of the pandemic SARS-CoV-2: a recent view"	10.1016/j.nmni.2020.100672	0.000146442
"Dentists’ Awareness, Perception, and Attitude Regarding COVID-19 and Infection Control: Cross-Sectional Study Among Jordanian Dentists"	10.2196/18798	0.000146223
Title: COVID-19 Progression Timeline and Effectiveness of Response-to-Spread Interventions across the United States	10.1101/2020.03.17.20037770	0.000145931
Mathematical modeling of interaction between innate and adaptive immune responses in COVID-19 and implications for viral pathogenesis	10.1002/jmv.25866	0.000145821
Severe underestimation of COVID-19 case numbers: effect of epidemic growth rate and test restrictions	10.1101/2020.04.13.20064220	0.000145821
Title: Risk for Transportation of 2019 Novel Coronavirus (COVID-19) from Wuhan to Cities in China	10.1101/2020.01.28.20019299	0.000145821
nan	10.3201/eid2606.200251	0.000145821
Modeling the early phase of the Belgian COVID-19 epidemic using a stochastic compartmental model and studying its implied future trajectories	10.1101/2020.06.29.20142851	0.000145812
Restructured society and environment: A review on potential technological strategies to control the COVID-19 pandemic	10.1016/j.scitotenv.2020.138858	0.00014396
The daily impact of COVID-19 in gastroenterology	10.1177/2050640620920157	0.000142719
Epidemic Situation of Novel Coronavirus Pneumonia in China mainland	10.1101/2020.02.17.20024034	0.000141134
COVID-19 and the nervous system	10.1007/s13365-020-00840-5	0.000140946
nan	10.3892/ijmm.2020.4596	0.000140857
Estimating the last day for COVID-19 outbreak in mainland China	10.1101/2020.04.14.20064824	0.000139616
nan	10.1111/aos.14438	0.000139616
nan	10.2147/idr.s258736	0.000139616
Is a 14-day quarantine period optimal for effectively controlling coronavirus disease 2019 (COVID-19)?	10.1101/2020.03.15.20036533	0.000139616
Elective surgery after the pandemic: waves beyond the horizon	10.1002/bjs.11688	0.000139616
Transmission of Pandemic Influenza A (H1N1) Virus in a Train in China	10.2188/jea.je20100119	0.000139616
"Analysis of a mathematical model for COVID-19 population dynamics in Lagos, Nigeria Journal Pre-proof Analysis of a mathematical model for COVID-19 population dynamics in Lagos, Nigeria Analysis of a mathematical model for COVID-19 population dynamics in Lagos, Nigeria"	10.1016/j.chaos.2020.110032	0.000139616
nan	10.1016/j.sdentj.2020.04.001	0.000139193
What Have We Learned About Middle East Respiratory Syndrome Coronavirus Emergence in Humans? A Systematic Literature Review	10.1089/vbz.2017.2191	0.000139048
"Severe acute respiratory syndrome (SARS): Knowledge, attitudes, practices and sources of information among physicians answering a SARS fever hotline service"	10.1016/j.puhe.2005.10.001	0.000137755
Environmental Research and Public Health COVID-19 Surface Persistence: A Recent Data Summary and Its Importance for Medical and Dental Settings	10.3390/ijerph17093132	0.00013671
nan	10.1186/s12916-020-01650-6	0.000136514
Journal Pre-proof Novel Coronavirus International Public Health Emergency: Guidance on Radiation Oncology Facility Operation Novel Coronavirus International Public Health Emergency: Guidance on Radiation Oncology Facility Operation	10.1016/j.adro.2020.03.008	0.000136514
COVID-19 Epidemic in Switzerland: Growth Prediction and Containment Strategy Using Artificial Intelligence and Big Data	10.1101/2020.03.30.20047472	0.000136514
nan	10.7150/ijbs.45018	0.000136514
Knowledge and Perceptions of COVID-19 Among Health Care Workers: Cross-Sectional Study	10.2196/19160	0.000136514
"Journal Pre-proof Exploring the roles of high-speed train, air and coach services in the spread of COVID-19 in China Exploring the roles of high-speed train, air and coach services in the spread of COVID-19 in China Exploring the roles of high-speed train, air and coach services in the spread of COVID-19 in China"	10.1016/j.tranpol.2020.05.012	0.000136514
Extensions of the SEIR Model for the Analysis of Tailored Social Distancing and Tracing Approaches to Cope with COVID-19	10.1101/2020.04.24.20078113	0.000136514
"Ebola viral disease in West Africa: a threat to global health, economy and political stability"	10.4081/jphia.2016.534	0.000136514
Novel Coronavirus Disease (COVID-19) *	10.1007/s12045-020-0981-3	0.000136514
Journal Pre-proof A Global Survey on the Impact of COVID-19 on Urological Services A Global Survey on the Impact of COVID-19 on Urological Services	10.1016/j.eururo.2020.05.025	0.000136514
Prediction of the COVID-19 outbreak based on a realistic stochastic model	10.1101/2020.03.10.20033803	0.000136514
"Transcriptional landscape of SARS-CoV-2 infection dismantles pathogenic pathways activated by the virus, proposes unique sex-specific differences and predicts tailored therapeutic strategies"	10.1016/j.autrev.2020.102571	0.000136514
Journal Pre-proof The dark cloud with a silver lining: Assessing the impact of the SARS COVID-19 pandemic on the global environment The dark cloud with a silver lining: Assessing the impact of the SARS COVID-19 pandemic on the global environment	10.1016/j.scitotenv.2020.139297	0.000136514
A prime-boost vaccination protocol optimizes immune responses against the nucleocapsid protein of the SARS coronavirus	10.1016/j.vaccine.2008.09.006	0.000136514
Main factors influencing recovery in MERS Co-V patients using machine learning	10.1016/j.jiph.2019.03.020	0.000136514
CT Manifestations of Novel Coronavirus Pneumonia: A Case Report	10.4274/balkanmedj.galenos.2020.2020.2.15	0.000136514
Hantavirus Pulmonary Syndrome in the United States	10.1007/s11908-001-0028-1	0.000136514
Therapeutic potential of mesenchymal stem cells and their exosomes in severe novel coronavirus disease 2019 (COVID-19) cases	10.1186/s41232-020-00121-y	0.000136514
"Enterovirus 71 related severe hand, foot and mouth disease outbreaks in South-East Asia: current situation and ongoing challenges"	10.1136/jech-2014-203836	0.000136514
Journal Pre-proof Post COVID-19: Planning strategies to resume orthopaedic surgery -challenges and considerations Post COVID-19: Planning strategies to resume orthopaedic surgery - challenges and considerations Title and Institution of work: 1. Mr Karthikeyan P Iyengar FRCS(Tr & Orth) (corresponding author) Trauma and Orthopaedic Surgeon Southport and Ormskirk NHS Trust Post COVID-19: Planning strategies to resume orthopaedic surgery - challenges and considerations	10.1016/j.jcot.2020.04.028	0.000136514
Letters to the Editor Emergence of colistin-resistant Gram-negative Enterobacterales in the gut of patients receiving oral colistin and neomycin decontamination ✩	10.1016/j.jinf.2020.02.019	0.000136138
Prediction of COVID-19 transmission dynamics using a mathematical model considering behavior changes in Korea	10.4178/epih.e2020026	0.000135602
Suggestions on the prevention of COVID-19 for health care workers in department of otorhinolaryngology head and neck surgery Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) overview Production and Hosting by Elsevier on behalf of KeAi World Journal of Otorhinolaryngology-Head and Neck Surgery xxx (xxxx) xxx	10.1016/j.wjorl.2020.03.002	0.00013523
Effect of ambient air pollutants and meteorological variables on COVID-19 incidence	10.1017/ice.2020.222	0.000134653
Pandemic simulation of antivirals + school closures: buying time until strain-specific vaccine is available	10.1007/s10588-008-9027-1	0.000133593
Thoughts on COVID-19 and autoimmune diseases	10.1136/lupus-2020-000396	0.000132791
To appear in: One Health	10.1016/j.onehlt.2020.100131	0.000130664
SARS-CoV-2 titers in wastewater foreshadow dynamics and clinical presentation of new COVID-19 cases	10.1101/2020.06.15.20117747	0.000130309
Letter: Strategies for Prevention and Control of 2019 Novel Coronavirus Infection Among Medical Staff	10.1093/neuros/nyaa117	0.000130309
Diagnostics for Lassa fever virus: a genetically diverse pathogen found in low-resource settings	10.1136/bmjgh-2018-001116	0.000130309
"diagnostics COVID-19 Diagnostics, Tools, and Prevention"	10.3390/diagnostics10060409	0.000130309
Seasonality and selective trends in viral acute respiratory tract infections q	10.1016/j.mehy.2015.11.005	0.000130309
